FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Longitude,Latitude,AddressLine1
671609,14/00409/COM,Cotton Rake,Restaurant/Cafe/Canteen,1,497 Great Western Road,Glasgow,G12 8HL,Pass,fhis_pass_en-GB,2019-08-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.282144,55.875281,
1044709,18/00207/COM,Country Catering,Mobile caterer,7846,203 Bogmoor Road,Glasgow,G51 4SJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.35230779647827,55.860710144043,
410602,11/00551/COM,Country Park Catering,Mobile caterer,7846,203 Bogmoor Road,Glasgow,G51 4SJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.35230779647827,55.860710144043,
448749,11/00547/COM,Country Park Catering,Mobile caterer,7846,203 Bogmoor Road,Glasgow,G51 4SJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.35230779647827,55.860710144043,
410600,11/00549/COM,Country Park Catering,Mobile caterer,7846,203 Bogmoor Road,Glasgow,G51 4SJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.35230779647827,55.860710144043,
410599,11/00548/COM,Country Park Catering,Mobile caterer,7846,203 Bogmoor Road,Glasgow,G51 4SJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-04-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.35230779647827,55.860710144043,
912831,16/00639/COM,Courtyard Cafe,Restaurant/Cafe/Canteen,1,2 Wester Common Drive,Glasgow,G22 5PQ,Pass,fhis_pass_en-GB,2019-02-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.264586,55.882337,
129369,60010/0192/0/000,Courtyard Cafe (Resource Centre),Restaurant/Cafe/Canteen,1,192 Southbrae Drive,Glasgow,G13 1TX,Pass,fhis_pass_en-GB,2008-10-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.346984,55.884514,
123486,51910/0402/0/000,Couteco,Retailers - other,4613,402 Nitshill Road,Glasgow,G53 7BW,Pass,fhis_pass_en-GB,2011-11-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.360776,55.813256,
117781,47020/0012/0/000,Cowcaddens Nursery,Hospitals/Childcare/Caring Premises,5,12 Manresa Place,Glasgow,G4 9SZ,Pass,fhis_pass_en-GB,2014-10-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.262426,55.872437,
65395,14690/0301/0/000,Cowglen Golf Club,Restaurant/Cafe/Canteen,1,301 Barrhead Road,Glasgow,G43 1AU,Pass,fhis_pass_en-GB,2015-03-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.319451,55.822096,
816467,15/00755/COM,Coxton Gardens,Hospitals/Childcare/Caring Premises,5,71 Coxton Place,Glasgow,,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,2019-08-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,,,
31288,09/00756/COM,Crabshakk,Restaurant/Cafe/Canteen,1,1114 Argyle Street,Glasgow,G3 8TD,Pass,fhis_pass_en-GB,2019-03-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.284857,55.865138,
9606,04/00034/COM,Craigbank Care Home,Hospitals/Childcare/Caring Premises,5,80 Saracen Street,Glasgow,G22 5AD,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,2019-07-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.254081,55.880418,
954778,17/00212/COM,Craigbank Ices,Mobile caterer,7846,18 Bruntsfield Gardens,Glasgow,G53 7QJ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-03-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.3527682,55.805955,
511113,07/00498/COM,Craigend Chippy,Takeaway/sandwich shop,7844,1 Mossvale Crescent,Glasgow,G33 5NZ,Pass,fhis_pass_en-GB,2019-05-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.158116,55.8752,
90752,24860/0072/0/000,Craigend Gardens Care Home,Hospitals/Childcare/Caring Premises,5,72 Croftcroighn Road,Glasgow,G33 3SE,Pass,fhis_pass_en-GB,2019-04-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.162068,55.871239,
121618,50290/0005/0/000,Craigend Licensed Grocers,Retailers - other,4613,5 Mossvale Crescent,Glasgow,G33 5NZ,Improvement Required,fhis_improvement_required_en-GB,2011-07-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.158116,55.8752,
121617,50290/0003/0/000,Craigend Newsagent,Retailers - other,4613,3 Mossvale Crescent,Glasgow,G33 5NZ,Pass,fhis_pass_en-GB,2011-01-07,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.158116,55.8752,
946068,11/00198/COM,Craigend Out Of School Care,Other catering premises,7841,247 Mossvale Road,Glasgow,G33 5QS,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2017-01-31,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.157234,55.874586,
29219,09/00063/COM,Craigholme School Nursery,Hospitals/Childcare/Caring Premises,5,62 St Andrews Drive,Glasgow,G41 5EZ,Pass,fhis_pass_en-GB,2019-02-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.28953,55.842968,
86123,21910/0033/0/000,Craigpark Guest House,Hotel/bed & breakfast/guest house,7842,33 Circus Drive,Glasgow,G31 2JJ,Pass,fhis_pass_en-GB,2013-04-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.224861,55.862382,
121359,50090/0009/0/000,Craigton Primary School,School/college/university,7845,9 Morven Street,Glasgow,G52 1AL,Pass,fhis_pass_en-GB,2014-09-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.326636,55.848303,
31347,09/00814/COM,Cranachan,Restaurant/Cafe/Canteen,1,48 Buchanan Street,Glasgow,G1 3JN,Pass,fhis_pass_en-GB,2018-06-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.253456,55.859156,Unit 52 Level 2
581104,13/00673/COM,Cranberrys (Glasgow) Ltd,Restaurant/Cafe/Canteen,1,30 Wilson Street,Glasgow,G1 1SS,Improvement Required,fhis_improvement_required_en-GB,2016-03-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.24667,55.858687,
406759,08/00988/COM,Cranhill Community Development Trust,Other catering premises,7841,109 Bellrock Street,Glasgow,G33 3HE,Pass,fhis_pass_en-GB,2016-03-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.167816,55.866258,
114425,43470/0014/0/000,Cranhill Convenience Store,Retailers - other,4613,14 Lamlash Crescent,Glasgow,G33 3LQ,Pass,fhis_pass_en-GB,2015-02-10,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.163221,55.866384,
1125750,19/00295/COM,Cranhill Premier Store,Retailers - other,4613,16 Lamlash Crescent,Glasgow,G33 3LQ,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-03-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.16322088241577,55.866382598877,
22311,07/00169/COM,Cranhill Primary School and Bellrock Nursery,School/college/university,7845,17 Skerryvore Road,Glasgow,G33 3LA,Pass,fhis_pass_en-GB,2018-10-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.157253,55.864835,Cranhill Primary School
951354,17/00198/COM,Cranhill Tandoori,Takeaway/sandwich shop,7844,6 Lamlash Crescent,Glasgow,G33 3LQ,Pass,fhis_pass_en-GB,2019-03-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.163221,55.866384,
19410,06/00499/COM,Crannog Care Home,Hospitals/Childcare/Caring Premises,5,10 Bayfield Terrace,Glasgow,G15 7EJ,Pass,fhis_pass_en-GB,2019-02-22,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.365268,55.913266,
116199,45380/0003/0/000,Cranstonhill Nursery School,Hospitals/Childcare/Caring Premises,5,3 Little Street,Glasgow,G3 8DQ,Pass,fhis_pass_en-GB,2008-05-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.275354,55.860604,
931271,16/00819/COM,Craspy,Mobile caterer,7846,25 Kent Street,Glasgow,G40 2SR,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2016-11-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.237649,55.854654,
917700,56330/0026/0/000,Crave,Restaurant/Cafe/Canteen,1,26 Richmond Street,Glasgow,G1 1XH,Pass,fhis_pass_en-GB,2016-09-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.243531,55.861071,
975545,17/00308/COM,Cravings,Restaurant/Cafe/Canteen,1,411 Dumbarton Road,Glasgow,G11 6DB,Pass,fhis_pass_en-GB,2018-05-31,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.30912,55.870275,
899544,16/00452/COM,Cravings Ice Cream And Desserts,Retailers - other,4613,826 Mosspark Drive,Glasgow,G52 3DA,Improvement Required,fhis_improvement_required_en-GB,2019-05-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.344164,55.841723,
34020,10/00083/COM,Crazy Wok,Restaurant/Cafe/Canteen,1,173 Dumbarton Road,Glasgow,G11 6AA,Pass,fhis_pass_en-GB,2018-04-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.301502,55.870669,
1100925,17/00790/COM,Creams Cafe,Restaurant/Cafe/Canteen,1,4 Springfield Quay,Glasgow,G5 8NP,Pass,fhis_pass_en-GB,2019-01-31,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.274804,55.855303,Unit C1
86686,22130/0379/0/000,Creative Cakes (not Regis),Manufacturers/packers,7839,379 Clarkston Road,Glasgow,G44 3JG,Pass,fhis_pass_en-GB,2009-04-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.269478,55.811641,
31285,09/00751/COM,Criterion,Takeaway/sandwich shop,7844,432 Paisley Road West,Glasgow,G51 1BE,Pass,fhis_pass_en-GB,2019-03-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.297558,55.851788,
951328,17/00152/COM,Criterion,Takeaway/sandwich shop,7844,2220 Paisley Road West,Glasgow,G52 3SJ,Improvement Required,fhis_improvement_required_en-GB,2019-09-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.358337,55.846018,
1176317,19/00700/COM,Criterion Cafe,Restaurant/Cafe/Canteen,1,46 Gallowgate,Glasgow,G1 5AB,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-06-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.242888,55.856284,
48633,11/00361/COM,Croftfoot After School Service,Other catering premises,7841,265 Croftpark Avenue,Glasgow,G44 5NT,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2011-05-12,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.235037,55.814464,
84862,21110/0556/0/000,Croftfoot Filling Station,Retailers - other,4613,556 Castlemilk Road,Glasgow,G44 5LZ,Pass,fhis_pass_en-GB,2016-10-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.22741,55.813651,
90850,24950/0114/0/000,Croftfoot Primary School,School/college/university,7845,265 Croftpark Avenue,Glasgow,G44 5NT,Pass,fhis_pass_en-GB,2014-10-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.235037,55.814464,
25406,08/00080/COM,Cromwell Court Sheltered Housing,Other catering premises,7841,9 Cromwell Street,Glasgow,G20 6UN,Pass,fhis_pass_en-GB,2016-11-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.270169,55.872266,Storey Ground Office
91381,25210/0790/0/000,Crookston Bowling Club,Restaurant/Cafe/Canteen,1,760 Crookston Road,Glasgow,G53 7TT,Pass,fhis_pass_en-GB,2015-08-19,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.364017,55.829057,
1124886,19/00310/COM,Crookston Cafe And Desserts,Restaurant/Cafe/Canteen,1,1373 Barrhead Road,Glasgow,G53 7DA,Pass,fhis_pass_en-GB,2019-03-28,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.3629662,55.8217664,
26565,08/00346/COM,Crookston Castle Primary School/Langlands School/Crookston E,School/college/university,7845,17 Glenside Avenue,Glasgow,G53 5SD,Pass,fhis_pass_en-GB,2018-12-14,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.351296,55.83366,Crookston Castle Primary School
1110703,19/00145/COM,Crookston Community Group,Other catering premises,7841,56 Beltrees Road,Glasgow,G53 5TF,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-07-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.3602874,55.8328906,
91375,25210/0090/0/000,Crookston Hotel,Hotel/bed & breakfast/guest house,7842,90 Crookston Road,Glasgow,G52 3ND,Improvement Required,fhis_improvement_required_en-GB,2019-04-16,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.364891,55.843196,
120132,49160/0011/0/000,Cross Enterprise,Restaurant/Cafe/Canteen,1,11 Minerva Way,Glasgow,G3 8AU,Pass,fhis_pass_en-GB,2014-11-06,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.283855,55.863044,
688666,07/00103/COM,Cross Reach Kirkhaven,Hospitals/Childcare/Caring Premises,5,16 Bogside Street,Glasgow,G40 3LG,Pass,fhis_pass_en-GB,2016-07-06,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.208572,55.845141,
1085573,18/00782/COM,Crosshill House Hotel,Hotel/bed & breakfast/guest house,7842,48 Queen Mary Avenue,Glasgow,G42 8DT,Improvement Required,fhis_improvement_required_en-GB,2018-10-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.2592524,55.8323893,
132671,64780/0471/0/000,Crosshill Off Sales,Retailers - other,4613,471 Victoria Road,Glasgow,G42 8RL,Pass,fhis_pass_en-GB,2013-10-08,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.265019,55.834875,
691665,14/00542/COM,Crossloan Post Office,Retailers - other,4613,36 Craigton Road,Glasgow,G51 3RA,Improvement Required,fhis_improvement_required_en-GB,2019-01-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.322105,55.85778,
131840,63440/0080/0/000,Crossmyloof Resource Centre,Hospitals/Childcare/Caring Premises,5,80 Titwood Road,Glasgow,G41 2DJ,Pass and Eat Safe,fhis_pass_and_eat_safe_en-GB,2019-04-09,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.280996,55.834445,
95626,28620/0480/0/000,Crown Creighton,Pub/bar/nightclub,7843,480 Duke Street,Glasgow,G31 1QF,Improvement Required,fhis_improvement_required_en-GB,2010-07-29,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.214414,55.858256,
88773,23440/0001/0/000,Crowne Plaza,Hotel/bed & breakfast/guest house,7842,1 Congress Road,Glasgow,G3 8QT,Pass,fhis_pass_en-GB,2019-06-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.289837,55.859868,
1044687,18/00174/COM,Crumble And Crust Community Cafe,Restaurant/Cafe/Canteen,1,136 Armadale Street,Glasgow,G31 2TL,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-03-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.215819,55.863282,
1012761,17/00725/COM,Crumbs,Takeaway/sandwich shop,7844,10 Waterloo Street,Glasgow,G2 6DA,Improvement Required,fhis_improvement_required_en-GB,2019-10-01,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.259463,55.860493,
26443,08/00299/COM,Crystal Bell,Pub/bar/nightclub,7843,31 Gallowgate,Glasgow,G1 5AA,Pass,fhis_pass_en-GB,2015-06-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.242941,55.856643,
1085558,18/00676/COM,Crystal Castle,Takeaway/sandwich shop,7844,1307 Pollokshaws Road,Glasgow,G41 3RP,Improvement Required,fhis_improvement_required_en-GB,2019-08-27,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.286329,55.828729,
946074,14/00469/COM,CT1 - Coffee and Toasties (Supreme Group),Mobile caterer,7846,105 Clydeholm Road,Glasgow,G14 0QQ,Pass,fhis_pass_en-GB,2018-06-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.337705,55.870607,
1004736,17/00664/COM,Cubatas,Restaurant/Cafe/Canteen,1,108 Elderslie Street,Glasgow,G3 7AR,Pass,fhis_pass_en-GB,2018-09-06,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.275756,55.865019,
1108365,19/00123/COM,Cuckoos Peri and Grill,Takeaway/sandwich shop,7844,335 Paisley Road West,Glasgow,G51 1LU,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2019-02-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.292049,55.851855,
35843,10/00374/COM,Cumbrae House,Hospitals/Childcare/Caring Premises,5,4 Burnbank Terrace,Glasgow,G20 6UQ,Pass,fhis_pass_en-GB,2019-07-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.270482,55.873241,
406809,12/00527/COM,Cup Tea Lounge / Gin71,Restaurant/Cafe/Canteen,1,71 Renfield Street,Glasgow,G2 1LP,Improvement Required,fhis_improvement_required_en-GB,2019-03-05,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.256413,55.86329,
814248,15/00727/COM,Cup Tea Lounge / Gin71,Restaurant/Cafe/Canteen,1,35 Virginia Street,Glasgow,G1 1TN,Pass,fhis_pass_en-GB,2019-06-06,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.250545,55.858544,Unit 4
444449,11/00040/COM,Cupcake,Other catering premises,7841,70 Bell Street,Glasgow,G1 1LQ,Pass,fhis_pass_en-GB,2012-07-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.244007,55.857684,
758664,15/00218/COM,Cupcakes By Lilian,Restaurant/Cafe/Canteen,1,27 Whitworth Drive,Glasgow,G20 9JG,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2015-04-21,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.270428,55.889023,
79751,19220/0260/0/000,Curlers,Pub/bar/nightclub,7843,260 Byres Road,Glasgow,G12 8SH,Pass,fhis_pass_en-GB,2018-10-15,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.293324,55.87537,
1085549,18/00658/COM,Curry Cuisine,Takeaway/sandwich shop,7844,145 Balgrayhill Road,Glasgow,G21 3AF,Awaiting Inspection,fhis_awaiting_inspection_en-GB,2018-09-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.231253,55.888563,Unit 1
131933,63510/0952/0/000,Curry House,Takeaway/sandwich shop,7844,952 Tollcross Road,Glasgow,G32 8UP,Pass,fhis_pass_en-GB,2019-07-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.174873,55.843809,
480310,12/00990/COM,Curry On The Hill,Takeaway/sandwich shop,7844,3 Bemersyde Avenue,Glasgow,G43 1EN,Pass,fhis_pass_en-GB,2015-12-02,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.303403,55.814758,
360844,12/00421/COM,Curry Pot,Takeaway/sandwich shop,7844,139 Dumbarton Road,Glasgow,G11 6PR,Pass,fhis_pass_en-GB,2019-07-03,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.299158,55.870219,
585898,13/00769/COM,Curry Zone,Takeaway/sandwich shop,7844,2077 Paisley Road West,Glasgow,G52 3JH,Improvement Required,fhis_improvement_required_en-GB,2018-11-20,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.353494,55.845706,
92235,25910/0035/0/000,Cuthbertson Primary School,School/college/university,7845,35 Cuthbertson Street,Glasgow,G42 7RJ,Pass,fhis_pass_en-GB,2014-03-13,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.265492,55.839171,
621203,13/01059/COM,Czech and Slovakian Food Shop,Retailers - other,4613,174 Allison Street,Glasgow,G42 8RR,Improvement Required,fhis_improvement_required_en-GB,2013-11-26,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.26311,55.836106,
433055,12/00691/COM,D Millen Butchers,Manufacturers/packers,7839,427 Carntynehall Road,Glasgow,G32 6LQ,Pass,fhis_pass_en-GB,2018-10-18,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.182354,55.862424,
701338,09/00551/COM,D W Sports Fitness,Restaurant/Cafe/Canteen,1,170 Provan Walk,Glasgow,G34 9DL,Pass,fhis_pass_en-GB,2018-07-24,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.136909,55.872982,
193929,11/00853/COM,D1 - Donut (Supreme Group),Mobile caterer,7846,105 Clydeholm Road,Glasgow,G14 0QQ,Pass,fhis_pass_en-GB,2018-06-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.337705,55.870607,
30573,09/00218/COM,Da Vinci,Takeaway/sandwich shop,7844,1133 Pollokshaws Road,Glasgow,G41 3YH,Pass,fhis_pass_en-GB,2019-06-25,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.280585,55.830435,
19214,06/00401/COM,Da Vinci,Takeaway/sandwich shop,7844,126 Holmlea Road,Glasgow,G44 4AW,Improvement Required,fhis_improvement_required_en-GB,2019-09-04,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.261534,55.822995,
406782,12/00475/COM,Da Vinci's,Restaurant/Cafe/Canteen,1,50 Queen Street,Glasgow,G1 3DS,Pass,fhis_pass_en-GB,2019-10-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.251673,55.859261,
1108377,19/00159/COM,Dai Pai,Restaurant/Cafe/Canteen,1,280 Byres Road,Glasgow,G12 8AW,Pass,fhis_pass_en-GB,2019-05-16,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.2928526,55.8758056,
15436,05/00228/COM,Dairsie House School,School/college/university,7845,54 Newlands Road,Glasgow,G43 2JG,Pass,fhis_pass_en-GB,2010-05-17,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.279613,55.819821,
111955,41250/0431/0/000,Daisy Cafe,Restaurant/Cafe/Canteen,1,431 Keppochhill Road,Glasgow,G21 1HT,Pass,fhis_pass_en-GB,2019-07-11,776,Glasgow City,http://www.glasgow.gov.uk,food.safety@glasgow.gov.uk,,FHIS,False,-4.246321,55.876452,
