category,quality,item_id,color,size,color_long,price,stock_quantity,image
JK,TP50,2479890015055336001,RED,S,RED,119.99,0,https://picsum.photos/seed/2479890015055336001/200/300
JK,TP50,2479890015055336001,RED,XXS,RED,119.99,0,https://picsum.photos/seed/2479890015055336001/200/300
JK,Other,-3970004323471263717,BLK,M,BLACK,49.99,0,https://picsum.photos/seed/-3970004323471263717/200/300
JK,Other,-3970004323471263717,BLK,XS,BLACK,49.99,1,https://picsum.photos/seed/-3970004323471263717/200/300
JK,Other,-3970004323471263717,DNM,L,DENIM,119.99,0,https://picsum.photos/seed/-3970004323471263717/200/300
JK,Other,-3970004323471263717,DNM,XS,DENIM,119.99,2,https://picsum.photos/seed/-3970004323471263717/200/300
JK,Other,-17751319810054328,NBL,XS,NAVY BLUE,19.99,0,https://picsum.photos/seed/-17751319810054328/200/300
JK,TP50,-7004234867714764184,BLK,L,BLACK,19.99,0,https://picsum.photos/seed/-7004234867714764184/200/300
JK,TP50,-7004234867714764184,BLK,M,BLACK,19.99,0,https://picsum.photos/seed/-7004234867714764184/200/300
JK,TP50,-7004234867714764184,BLK,XL,BLACK,19.99,0,https://picsum.photos/seed/-7004234867714764184/200/300
JK,TP50,-7004234867714764184,BLK,XS,BLACK,19.99,0,https://picsum.photos/seed/-7004234867714764184/200/300
JK,TP50,-7004234867714764184,CAE,M,CAPER,24.99,0,https://picsum.photos/seed/-7004234867714764184/200/300
JK,TP75,2900035439251185278,LEF,XS,LEAF,29.99,0,https://picsum.photos/seed/2900035439251185278/200/300
JK,TP75,2900035439251185278,LEF,XXL,LEAF,29.99,0,https://picsum.photos/seed/2900035439251185278/200/300
JK,TP75,2900035439251185278,LEF,L,LEAF,29.99,0,https://picsum.photos/seed/2900035439251185278/200/300
JK,TP75,2998842947380639691,BLK,L,BLACK,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,-8152939740972949259,ELB,M,ELECTRIC BLUE,39.99,0,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,-8152939740972949259,ELB,XL,ELECTRIC BLUE,39.99,0,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,-8152939740972949259,GRE,L,GRANITE,39.99,0,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,-8152939740972949259,GRE,XL,GRANITE,39.99,0,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,2998842947380639691,BLK,S,BLACK,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2998842947380639691,BLK,XXL,BLACK,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2998842947380639691,ELB,L,ELECTRIC BLUE,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2998842947380639691,THY,S,THYME,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2998842947380639691,THY,XS,THYME,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2900035439251185278,LEF,XL,LEAF,29.99,0,https://picsum.photos/seed/2900035439251185278/200/300
JK,TP75,-7611094002835129520,CRK,M,CRICKET,119.99,0,https://picsum.photos/seed/-7611094002835129520/200/300
JK,TP75,-7611094002835129520,CRK,XS,CRICKET,119.99,0,https://picsum.photos/seed/-7611094002835129520/200/300
JK,TP75,2998842947380639691,BLK,M,BLACK,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2998842947380639691,ELB,XS,ELECTRIC BLUE,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,2998842947380639691,THY,M,THYME,35.99,0,https://picsum.photos/seed/2998842947380639691/200/300
JK,TP75,-7611094002835129520,ULT,S,ULTRAMARINE,39.99,2,https://picsum.photos/seed/-7611094002835129520/200/300
JK,TP75,-8152939740972949259,ELB,L,ELECTRIC BLUE,39.99,0,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,-8152939740972949259,ELB,S,ELECTRIC BLUE,39.99,1,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,-8152939740972949259,GRE,XS,GRANITE,39.99,0,https://picsum.photos/seed/-8152939740972949259/200/300
JK,TP75,-7611094002835129520,ULT,XS,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-7611094002835129520/200/300
JK,TP75,-7611094002835129520,ULT,XXL,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-7611094002835129520/200/300
JK,TP75,-7611094002835129520,CRK,S,CRICKET,119.99,0,https://picsum.photos/seed/-7611094002835129520/200/300
JK,TP50,-4265514427804440068,ULT,XXS,ULTRAMARINE,29.99,0,https://picsum.photos/seed/-4265514427804440068/200/300
JK,TP50,4873270198590328724,WPT,XL,WHITE PRINT,24.99,0,https://picsum.photos/seed/4873270198590328724/200/300
JK,TP50,7063404067598462402,BLK,L,BLACK,29.99,0,https://picsum.photos/seed/7063404067598462402/200/300
JK,TP50,7063404067598462402,BLK,XXS,BLACK,29.99,0,https://picsum.photos/seed/7063404067598462402/200/300
JK,TP50,-7007915667869666160,ULT,L,ULTRAMARINE,32.99,0,https://picsum.photos/seed/-7007915667869666160/200/300
JK,TP50,-7007915667869666160,ULT,XXS,ULTRAMARINE,32.99,0,https://picsum.photos/seed/-7007915667869666160/200/300
JK,TP50,3868804958064672792,BLK,M,BLACK,119.99,0,https://picsum.photos/seed/3868804958064672792/200/300
JK,TP50,3868804958064672792,BLK,XXS,BLACK,119.99,0,https://picsum.photos/seed/3868804958064672792/200/300
JK,TP50,37188371160934418,BLK,XL,BLACK,37.99,0,https://picsum.photos/seed/37188371160934418/200/300
JK,TP50,37188371160934418,FIR,M,FIRE,37.99,0,https://picsum.photos/seed/37188371160934418/200/300
JK,TP50,-1168708350928385106,BLK,L,BLACK,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-4642894800796961695,DSV,XL,DARK SILVER,59.99,7,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,-4642894800796961695,DSV,XS,DARK SILVER,59.99,3,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,6851796846688287391,BBL,XL,BRIGHT BLUE,39.99,18,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,2479890015055336001,BLK,XXS,BLACK,119.99,0,https://picsum.photos/seed/2479890015055336001/200/300
JK,TP50,2479890015055336001,RED,XXL,RED,119.99,0,https://picsum.photos/seed/2479890015055336001/200/300
JK,TP50,-1168708350928385106,BLK,M,BLACK,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-1168708350928385106,BLK,S,BLACK,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-1168708350928385106,BLK,XXL,BLACK,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-1168708350928385106,BLK,XXS,BLACK,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-1168708350928385106,ELB,XL,ELECTRIC BLUE,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-1168708350928385106,ELB,XS,ELECTRIC BLUE,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,TP50,-1168708350928385106,ELB,XXS,ELECTRIC BLUE,23.99,0,https://picsum.photos/seed/-1168708350928385106/200/300
JK,DLX,-5424287007310047367,TWI,M,TWILIGHT,49.99,0,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,TWI,XL,TWILIGHT,49.99,0,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,TWI,XS,TWILIGHT,49.99,9,https://picsum.photos/seed/-5424287007310047367/200/300
JK,TP50,-2625604820361807103,FPT,S,FLINT PRINT,24.99,0,https://picsum.photos/seed/-2625604820361807103/200/300
JK,TP50,-2625604820361807103,FPT,XL,FLINT PRINT,24.99,0,https://picsum.photos/seed/-2625604820361807103/200/300
JK,TP50,8411890556995911097,FLI,XXL,FLINT,34.99,0,https://picsum.photos/seed/8411890556995911097/200/300
JK,TP50,8411890556995911097,ULT,M,ULTRAMARINE,34.99,0,https://picsum.photos/seed/8411890556995911097/200/300
JK,TP50,-4002952829921164256,BLK,XS,BLACK,37.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-4002952829921164256,ULT,M,ULTRAMARINE,62.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-4002952829921164256,ULT,XS,ULTRAMARINE,62.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-4002952829921164256,ULT,XXL,ULTRAMARINE,62.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-4002952829921164256,WHT,L,WHITE,37.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-4002952829921164256,WHT,XL,WHITE,37.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-4002952829921164256,WHT,XS,WHITE,37.99,0,https://picsum.photos/seed/-4002952829921164256/200/300
JK,TP50,-5201904562918728524,BLK,S,BLACK,39.99,0,https://picsum.photos/seed/-5201904562918728524/200/300
JK,TP50,-5201904562918728524,BLK,XL,BLACK,39.99,0,https://picsum.photos/seed/-5201904562918728524/200/300
JK,TP50,-5201904562918728524,CRK,L,CRICKET,39.99,0,https://picsum.photos/seed/-5201904562918728524/200/300
JK,TP50,-5201904562918728524,ULT,XS,ULTRAMARINE,59.99,0,https://picsum.photos/seed/-5201904562918728524/200/300
JK,TP50,-8833048943951402814,BLK,XXS,BLACK,49.99,0,https://picsum.photos/seed/-8833048943951402814/200/300
JK,TP50,-4642894800796961695,DSV,L,DARK SILVER,59.99,35,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,-4642894800796961695,DSV,M,DARK SILVER,59.99,16,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,-4642894800796961695,DSV,S,DARK SILVER,59.99,0,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,-4642894800796961695,DSV,XXL,DARK SILVER,59.99,17,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,-4642894800796961695,DSV,XXS,DARK SILVER,59.99,0,https://picsum.photos/seed/-4642894800796961695/200/300
JK,TP50,6851796846688287391,BBL,S,BRIGHT BLUE,39.99,11,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,6851796846688287391,BBL,XS,BRIGHT BLUE,39.99,9,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,6851796846688287391,BBL,XXL,BRIGHT BLUE,39.99,7,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,6851796846688287391,RED,L,RED,39.99,0,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,6851796846688287391,RED,M,RED,39.99,0,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,6851796846688287391,RED,S,RED,39.99,0,https://picsum.photos/seed/6851796846688287391/200/300
JK,TP50,6851796846688287391,RED,XS,RED,39.99,0,https://picsum.photos/seed/6851796846688287391/200/300
JK,DLX,-5424287007310047367,TWI,XXL,TWILIGHT,49.99,0,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,BLK,L,BLACK,59.99,86,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,BLK,S,BLACK,59.99,49,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,TWI,S,TWILIGHT,49.99,0,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,TWI,XXS,TWILIGHT,49.99,0,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,BLK,M,BLACK,59.99,77,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,BLK,XS,BLACK,59.99,28,https://picsum.photos/seed/-5424287007310047367/200/300
JK,DLX,-5424287007310047367,BLK,XXL,BLACK,59.99,44,https://picsum.photos/seed/-5424287007310047367/200/300
GL,Other,-4993489629308515893,BLK,XS/S,BLACK,35.99,27,https://picsum.photos/seed/-4993489629308515893/200/300
GL,Other,-4993489629308515893,BLK,M/L,BLACK,35.99,11,https://picsum.photos/seed/-4993489629308515893/200/300
GL,Other,-4993489629308515893,BLK,XL,BLACK,35.99,0,https://picsum.photos/seed/-4993489629308515893/200/300
JK,TP75,-2870665477967626373,BKC,L,BLACKCURRANT,119.99,126,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP75,-2870665477967626373,BKC,XS,BLACKCURRANT,119.99,7,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP75,-2870665477967626373,BKC,XXL,BLACKCURRANT,119.99,11,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP75,-2870665477967626373,BKC,XXS,BLACKCURRANT,119.99,0,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP50,-3667628112887868054,MAE,XS,MARINE,29.99,0,https://picsum.photos/seed/-3667628112887868054/200/300
JK,TP50,-3667628112887868054,MAE,XXL,MARINE,29.99,0,https://picsum.photos/seed/-3667628112887868054/200/300
JK,TP50,3676087213292094435,COU,S,CORAL BLUSH,29.99,0,https://picsum.photos/seed/3676087213292094435/200/300
JK,TP50,3676087213292094435,COU,XL,CORAL BLUSH,29.99,0,https://picsum.photos/seed/3676087213292094435/200/300
JK,TP50,-7132304323052605362,PWP,XL,POWDER PINK,47.99,0,https://picsum.photos/seed/-7132304323052605362/200/300
JK,TP50,-7132304323052605362,PWP,XXS,POWDER PINK,47.99,0,https://picsum.photos/seed/-7132304323052605362/200/300
JK,TP50,1326314849376167335,BPR,XS,BLACK PRINT,35.99,1,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,WPT,XS,WHITE PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,WPT,XXL,WHITE PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,-4503880678616743037,MPW,L,MARINE PRINT/WITH WHITE,35.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,MPW,M,MARINE PRINT/WITH WHITE,35.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,MPW,XL,MARINE PRINT/WITH WHITE,35.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,MPW,XXS,MARINE PRINT/WITH WHITE,35.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,WPS,S,WHITE PRINT/WITH SMOKE,50.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,WPS,XS,WHITE PRINT/WITH SMOKE,50.99,1,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,WPS,XXL,WHITE PRINT/WITH SMOKE,50.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-4503880678616743037,WPS,XXS,WHITE PRINT/WITH SMOKE,50.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP75,-2870665477967626373,BKC,S,BLACKCURRANT,119.99,98,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP75,-2870665477967626373,BKC,XL,BLACKCURRANT,119.99,64,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP50,-9187335148766565197,BLK,S,BLACK,35.99,0,https://picsum.photos/seed/-9187335148766565197/200/300
JK,TP50,-9187335148766565197,BLK,XXL,BLACK,35.99,0,https://picsum.photos/seed/-9187335148766565197/200/300
JK,TP50,-9187335148766565197,MAL,L,MALLARD,24.99,0,https://picsum.photos/seed/-9187335148766565197/200/300
JK,TP50,-4049365075989728185,PAN,XXS,PANSY,34.99,0,https://picsum.photos/seed/-4049365075989728185/200/300
JK,TP50,-4488620477590131584,BPR,XXL,BLACK PRINT,34.99,0,https://picsum.photos/seed/-4488620477590131584/200/300
JK,TP50,-3667628112887868054,INK,XS,INK,29.99,0,https://picsum.photos/seed/-3667628112887868054/200/300
JK,TP50,-4168352906500619195,MLP,XXL,MALLARD PRINT,29.99,0,https://picsum.photos/seed/-4168352906500619195/200/300
JK,TP50,-4168352906500619195,PYP,L,PANSY PRINT,29.99,0,https://picsum.photos/seed/-4168352906500619195/200/300
JK,TP50,-4168352906500619195,PYP,S,PANSY PRINT,29.99,1,https://picsum.photos/seed/-4168352906500619195/200/300
JK,TP50,-4049365075989728185,BLK,XL,BLACK,35.99,0,https://picsum.photos/seed/-4049365075989728185/200/300
JK,TP50,-4049365075989728185,BLK,XXS,BLACK,35.99,0,https://picsum.photos/seed/-4049365075989728185/200/300
JK,TP50,-4049365075989728185,PAN,L,PANSY,34.99,0,https://picsum.photos/seed/-4049365075989728185/200/300
JK,TP50,-4049365075989728185,PAN,XL,PANSY,34.99,0,https://picsum.photos/seed/-4049365075989728185/200/300
JK,TP50,-1934280167492701225,AEG,M,AEGEAN BLUE,34.99,0,https://picsum.photos/seed/-1934280167492701225/200/300
JK,TP50,-1934280167492701225,AEG,XL,AEGEAN BLUE,34.99,0,https://picsum.photos/seed/-1934280167492701225/200/300
JK,TP50,-1934280167492701225,AEG,XS,AEGEAN BLUE,34.99,0,https://picsum.photos/seed/-1934280167492701225/200/300
JK,TP50,-1934280167492701225,PR1,XS,PEAR,34.99,0,https://picsum.photos/seed/-1934280167492701225/200/300
JK,TP50,-1934280167492701225,PR1,XXL,PEAR,34.99,0,https://picsum.photos/seed/-1934280167492701225/200/300
JK,TP50,6040314551148780208,AEG,XL,AEGEAN BLUE,32.99,0,https://picsum.photos/seed/6040314551148780208/200/300
JK,TP50,6040314551148780208,AEG,XS,AEGEAN BLUE,32.99,0,https://picsum.photos/seed/6040314551148780208/200/300
JK,TP50,8303519900885270254,MSB,M,MISTYBLUE,59.99,0,https://picsum.photos/seed/8303519900885270254/200/300
JK,TP50,8303519900885270254,MSB,XS,MISTYBLUE,59.99,0,https://picsum.photos/seed/8303519900885270254/200/300
JK,TP50,-3892682215345932269,AQT,XS,AQUATIC,42.99,39,https://picsum.photos/seed/-3892682215345932269/200/300
JK,TP50,-3892682215345932269,AQT,XXL,AQUATIC,42.99,15,https://picsum.photos/seed/-3892682215345932269/200/300
JK,TP50,6660591862933007428,FLI,L,FLINT,37.49,0,https://picsum.photos/seed/6660591862933007428/200/300
JK,TP50,6660591862933007428,FLI,S,FLINT,37.49,0,https://picsum.photos/seed/6660591862933007428/200/300
JK,TP50,6660591862933007428,FLI,XXS,FLINT,37.49,0,https://picsum.photos/seed/6660591862933007428/200/300
JK,TP50,1326314849376167335,BPR,L,BLACK PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,BPR,M,BLACK PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,BPR,XXL,BLACK PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,WPT,L,WHITE PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,WPT,M,WHITE PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,1326314849376167335,WPT,XXS,WHITE PRINT,35.99,0,https://picsum.photos/seed/1326314849376167335/200/300
JK,TP50,-4503880678616743037,WPS,L,WHITE PRINT/WITH SMOKE,50.99,0,https://picsum.photos/seed/-4503880678616743037/200/300
JK,TP50,-7729143284100366550,WBY,S,WILDBERRY,59.99,0,https://picsum.photos/seed/-7729143284100366550/200/300
JK,TP50,-7729143284100366550,WBY,XL,WILDBERRY,59.99,0,https://picsum.photos/seed/-7729143284100366550/200/300
JK,TP50,-7729143284100366550,WBY,XXL,WILDBERRY,59.99,0,https://picsum.photos/seed/-7729143284100366550/200/300
JK,TP50,-6278850965479596278,BLK,M,BLACK,39.99,0,https://picsum.photos/seed/-6278850965479596278/200/300
JK,TP50,-6278850965479596278,WHT,L,WHITE,119.99,0,https://picsum.photos/seed/-6278850965479596278/200/300
JK,TP50,-6278850965479596278,WHT,M,WHITE,119.99,0,https://picsum.photos/seed/-6278850965479596278/200/300
JK,TP50,-6278850965479596278,WHT,XL,WHITE,119.99,0,https://picsum.photos/seed/-6278850965479596278/200/300
JK,TP50,-6278850965479596278,WHT,XXL,WHITE,119.99,0,https://picsum.photos/seed/-6278850965479596278/200/300
JK,TP50,-6278850965479596278,WHT,XXS,WHITE,119.99,0,https://picsum.photos/seed/-6278850965479596278/200/300
JK,TP50,-7714643218573882129,CAS,S,CASSIS,37.49,0,https://picsum.photos/seed/-7714643218573882129/200/300
JK,TP50,-3667628112887868054,INK,XXS,INK,29.99,0,https://picsum.photos/seed/-3667628112887868054/200/300
JK,TP50,-3667628112887868054,MAE,M,MARINE,29.99,0,https://picsum.photos/seed/-3667628112887868054/200/300
JK,TP50,-3667628112887868054,MAE,XL,MARINE,29.99,0,https://picsum.photos/seed/-3667628112887868054/200/300
JK,TP50,2417250070126107695,BLK,S,BLACK,37.49,0,https://picsum.photos/seed/2417250070126107695/200/300
JK,TP50,2417250070126107695,BLK,XL,BLACK,37.49,0,https://picsum.photos/seed/2417250070126107695/200/300
JK,TP50,2417250070126107695,WHT,L,WHITE,34.99,0,https://picsum.photos/seed/2417250070126107695/200/300
JK,TP50,2417250070126107695,WHT,S,WHITE,34.99,0,https://picsum.photos/seed/2417250070126107695/200/300
JK,TP50,5488229251232391474,FLI,M,FLINT,37.49,0,https://picsum.photos/seed/5488229251232391474/200/300
JK,TP75,-2870665477967626373,BKC,M,BLACKCURRANT,119.99,146,https://picsum.photos/seed/-2870665477967626373/200/300
JK,TP75,3418795983210211841,BLK,S,BLACK,26.99,0,https://picsum.photos/seed/3418795983210211841/200/300
JK,TP75,3418795983210211841,BLK,XL,BLACK,26.99,0,https://picsum.photos/seed/3418795983210211841/200/300
JK,TP75,3418795983210211841,BLK,XS,BLACK,26.99,0,https://picsum.photos/seed/3418795983210211841/200/300
JK,TP50,3676087213292094435,COU,M,CORAL BLUSH,29.99,0,https://picsum.photos/seed/3676087213292094435/200/300
